year	wave	region	income	family_member	gender	year_born	education_level	marriage	religion	occupation	company_size	reason_none_worker
2018	14	1	7302	1	1	1969	7	5	1	222	10	 
2017	13	1	1080	1	2	1942	4	1	1	 	 	10
2018	14	1	1310	1	2	1942	4	2	1	 	 	10
2011	7	1	2170	1	2	1941	5	2	1	 	 	10
2012	8	1	2249	1	2	1941	5	2	1	 	 	10
2013	9	1	1599	1	2	1941	5	2	1	 	 	10
2014	10	1	1241	1	2	1941	5	2	1	 	 	10
2015	11	1	1228	1	2	1941	5	2	1	 	 	10
2011	7	2	6125	2	1	1973	8	1	2	281	9	 
2012	8	2	6393	2	1	1973	8	1	2	281	3	 
2011	7	2	4790	3	1	1979	7	1	2	222	6	 
2012	8	2	4443	3	1	1979	7	1	2	222	3	 
2013	9	2	5310	3	1	1979	7	1	2	222	7	 
2014	10	2	5416	3	1	1979	7	1	2	222	7	 
2015	11	2	5515	3	1	1979	7	1	2	222	5	 
2016	12	2	5903	3	1	1979	7	1	2	222	10	 
2017	13	2	9628	3	1	1979	7	1	2	222	10	 
2018	14	2	7626	3	1	1979	7	1	2	222	9	 
2011	7	2	1109	2	1	1933	3	1	2	 	 	10
2012	8	2	823	2	1	1933	3	1	2	 	 	10
2013	9	2	1001	2	1	1933	3	1	2	 	 	10
2014	10	2	1146	1	1	1933	3	2	2	 	 	10
2015	11	2	1142	1	1	1933	3	2	2	 	 	10
2016	12	2	1178	1	1	1933	3	2	2	 	 	10
2017	13	2	1357	1	1	1933	3	2	2	 	 	10
2018	14	2	1365	1	1	1933	3	2	2	 	 	10
2011	7	2	2600	3	1	1963	5	1	2	772	2	 
2012	8	2	3434	3	1	1963	5	1	2	772	2	 
2013	9	2	4046	3	1	1963	5	1	1	772	2	 
2014	10	2	5079	3	1	1963	5	1	2	772	2	 
2015	11	2	5227	3	1	1963	5	1	1	 	 	10
2016	12	2	3483	3	1	1963	5	1	2	773	1	 
2017	13	2	3256	3	1	1963	5	1	2	910	1	 
2018	14	2	4038	3	1	1963	5	1	2	910	1	 
2011	7	2	3469	6	1	1963	5	1	2	873	1	 
2012	8	2	3517	6	1	1963	5	1	2	 	 	11
2013	9	2	3956	6	1	1963	5	1	2	873	1	 
2014	10	2	2125	6	1	1963	5	1	2	873	1	 
2015	11	2	4788	6	1	1963	5	1	2	873	1	 
2016	12	2	4729	6	1	1963	5	1	2	873	1	 
2017	13	2	5661	6	1	1963	5	1	1	873	1	 
2011	7	2	5732	2	1	1955	5	1	2	921	7	 
2012	8	2	3567	2	1	1955	5	1	2	921	7	 
2013	9	2	4793	2	1	1955	5	1	2	799	2	 
2014	10	2	4163	2	1	1955	5	1	2	730	2	 
2011	7	2	1372	2	1	1939	4	1	2	 	 	10
2012	8	2	1467	2	1	1939	4	1	2	 	 	10
2013	9	2	1274	2	1	1939	4	1	2	 	 	10
2014	10	2	1702	2	1	1939	4	1	2	 	 	10
2015	11	2	1785	2	1	1939	4	1	2	 	 	10
2016	12	2	2001	2	1	1939	4	1	2	 	 	10
2017	13	2	1843	2	1	1939	4	1	2	 	 	10
2018	14	2	1978	2	1	1939	4	1	2	 	 	10
2011	7	2	1911	2	1	1947	5	1	1	151	1	 
2012	8	2	2163	2	1	1947	5	1	2	274	1	 
2013	9	2	2074	2	1	1947	5	1	1	274	1	 
2014	10	2	2321	2	1	1947	5	1	1	274	1	 
2015	11	2	1683	2	1	1947	5	1	2	873	1	 
2016	12	2	1930	2	1	1947	5	1	2	873	1	 
2017	13	2	2912	2	1	1947	5	1	1	873	1	 
2018	14	2	1740	2	1	1947	5	1	2	873	1	 
2011	7	2	1599	2	1	1963	5	4	2	 	 	 
2012	8	2	1549	2	1	1963	5	4	2	 	 	 
2013	9	2	803	2	1	1963	5	4	2	 	 	 
2014	10	2	952	2	1	1963	5	5	2	 	 	9
2015	11	2	1400	2	1	1963	5	5	2	 	 	 
2016	12	2	1158	2	1	1963	5	5	2	 	 	 
2017	13	2	1677	2	1	1963	5	5	1	 	 	10
2018	14	2	3130	3	1	1963	5	5	2	 	 	10
2011	7	2	1453	2	1	1924	2	1	2	 	 	10
2012	8	2	1100	2	1	1924	2	1	2	 	 	10
2013	9	2	944	2	1	1924	2	1	2	 	 	10
2011	7	2	1675	2	1	1934	5	1	1	 	 	10
2012	8	2	1540	2	1	1934	5	1	1	 	 	9
2013	9	2	1304	2	1	1934	5	1	2	 	 	10
2014	10	2	1740	2	1	1934	5	1	1	 	 	10
2015	11	2	1946	2	1	1934	5	1	2	 	 	10
2016	12	2	1843	2	1	1934	5	1	2	 	 	10
2017	13	2	1975	2	1	1934	5	1	1	 	 	10
2018	14	2	2108	2	1	1934	5	1	2	 	 	10
2011	7	2	1849	2	1	1942	5	1	1	942	3	 
2012	8	2	1551	3	1	1942	5	1	1	 	 	9
2013	9	2	1207	3	1	1942	5	1	2	 	 	10
2014	10	2	1379	3	1	1942	5	1	1	 	 	10
2015	11	2	1779	4	1	1942	5	1	1	 	 	10
2016	12	2	3234	4	1	1942	5	1	1	942	4	 
2017	13	2	2357	4	1	1942	5	1	1	942	4	 
2018	14	2	2641	4	1	1942	5	1	1	942	6	 
2011	7	3	3658	4	1	1972	6	1	2	761	1	 
2012	8	3	5230	4	1	1972	6	1	2	761	1	 
2013	9	3	7334	4	1	1972	6	1	2	761	1	 
2014	10	3	5705	4	1	1972	6	1	2	761	1	 
2015	11	3	5568	4	1	1972	6	1	2	761	1	 
2016	12	3	5606	4	1	1972	6	1	2	761	1	 
2017	13	3	6735	4	1	1972	6	1	2	761	2	 
2018	14	3	6728	4	1	1972	6	1	2	141	2	 
2011	7	3	6418	4	1	1964	8	1	2	274	1	 
2012	8	3	6182	4	1	1964	8	1	2	274	1	 
2013	9	3	3556	4	1	1964	8	1	2	274	1	 
2011	7	3	793	1	2	1941	4	2	1	 	 	10
2012	8	3	933	1	2	1941	4	2	1	 	 	10
2013	9	3	733	1	2	1941	4	2	1	 	 	10
2014	10	3	1048	1	2	1941	4	2	1	 	 	10
2015	11	3	835	1	2	1941	4	2	1	 	 	10
2016	12	3	882	1	2	1941	4	2	1	 	 	10
2017	13	3	1007	1	2	1941	4	2	1	 	 	10
2018	14	3	911	1	2	1941	4	2	1	 	 	10
2011	7	3	794	1	2	1936	3	2	1	 	 	10
2012	8	3	1133	1	2	1936	3	2	1	 	 	10
2013	9	3	792	1	2	1936	3	2	1	941	3	 
2014	10	3	832	1	2	1936	3	2	2	 	 	10
2015	11	3	725	1	2	1936	3	2	2	 	 	9
2016	12	3	706	1	2	1936	3	2	2	 	 	10
2017	13	3	1023	1	2	1936	3	2	1	999	5	 
2018	14	3	906	1	2	1936	3	2	2	999	7	 
2011	7	3	3892	3	1	1979	7	1	2	312	9	 
2012	8	3	4419	3	1	1979	7	1	2	312	5	 
2013	9	3	4949	4	1	1979	7	1	2	312	5	 
2014	10	3	5298	4	1	1979	7	1	2	312	5	 
2015	11	3	5082	4	1	1979	7	1	2	312	4	 
2016	12	3	4983	4	1	1979	7	1	2	312	4	 
2017	13	3	5667	4	1	1979	7	1	2	313	4	 
2018	14	3	6757	4	1	1979	7	1	2	313	5	 
2011	7	3	655	1	2	1934	4	2	1	 	 	10
2012	8	3	738	1	2	1934	4	2	1	 	 	10
2011	7	3	850	2	1	1948	3	1	1	 	 	10
2012	8	3	1010	2	1	1948	3	1	1	 	 	9
2013	9	3	888	2	1	1948	3	1	2	 	 	9
2014	10	3	1090	2	1	1948	3	1	2	 	 	9
2015	11	3	1191	2	1	1948	3	1	1	 	 	10
2016	12	3	997	2	1	1948	3	1	1	 	 	10
2017	13	3	1275	2	1	1948	3	1	1	 	 	10
2018	14	3	1170	2	1	1948	3	1	1	 	 	10
2011	7	3	1240	2	1	1931	3	1	2	 	 	10
2012	8	3	2131	2	1	1931	3	1	2	 	 	10
2013	9	3	1652	2	1	1931	3	1	1	 	 	9
2014	10	3	1166	2	1	1931	3	1	2	 	 	10
2015	11	3	1227	2	1	1931	3	1	2	 	 	10
2016	12	3	1241	2	1	1931	3	1	2	 	 	10
2017	13	3	1022	2	1	1931	3	1	2	 	 	10
2018	14	3	1150	1	2	1935	4	2	1	 	 	10
2011	7	3	3750	3	2	1973	5	3	2	314	1	 
2012	8	3	3084	3	2	1973	5	3	2	314	3	 
2013	9	3	3735	3	2	1973	5	3	2	314	1	 
2014	10	3	2088	3	2	1973	5	3	2	314	1	 
2015	11	3	3808	3	2	1973	5	3	2	314	2	 
2016	12	3	4690	3	2	1973	5	3	2	314	2	 
2017	13	3	4296	3	2	1973	5	3	2	314	1	 
2018	14	3	5688	3	2	1973	5	3	2	314	2	 
2011	7	3	439	1	2	1953	3	3	1	 	 	10
2012	8	3	579	1	2	1953	3	3	1	 	 	10
2013	9	3	527	1	2	1953	3	3	1	 	 	10
2014	10	3	565	1	2	1953	3	3	1	 	 	9
2015	11	3	526	1	2	1953	3	3	1	 	 	9
2016	12	3	633	1	2	1953	3	3	1	 	 	10
2017	13	3	842	1	2	1953	3	3	1	 	 	10
2018	14	3	443	1	2	1953	3	3	1	 	 	9
2011	7	3	1223	2	1	1944	3	1	1	 	 	10
2012	8	3	1347	2	1	1944	3	1	1	921	3	 
2013	9	3	1305	2	1	1944	3	1	1	921	2	 
2014	10	3	828	2	1	1944	3	1	1	921	1	 
2015	11	3	1204	2	1	1944	3	1	1	921	2	 
2016	12	3	1588	2	1	1944	3	1	1	921	1	 
2017	13	3	1632	2	1	1944	3	1	2	921	1	 
2018	14	3	763	2	1	1944	3	1	1	 	 	10
2011	7	3	979	1	2	1934	4	2	1	 	 	10
2012	8	3	751	1	2	1934	4	2	1	 	 	10
2013	9	3	1039	1	2	1934	4	2	1	 	 	10
2014	10	3	1049	1	2	1934	4	2	1	 	 	9
2015	11	3	1362	1	2	1934	4	2	1	 	 	10
2016	12	3	870	1	2	1934	4	2	1	 	 	10
2017	13	3	1050	1	2	1934	4	2	1	 	 	10
2018	14	3	851	1	2	1934	4	2	1	 	 	10
2011	7	3	2825	3	1	1951	3	1	2	942	7	 
2011	7	3	13628	4	1	1957	7	1	1	312	10	 
2012	8	3	15518	4	1	1957	7	1	1	312	10	 
2013	9	3	14853	4	1	1957	7	1	1	312	10	 
2014	10	3	13028	3	1	1957	7	1	1	312	10	 
2015	11	7	13306	3	1	1957	7	1	1	312	10	 
2016	12	7	6201	2	1	1957	7	1	1	611	1	 
2017	13	7	3561	2	1	1957	7	1	2	611	1	 
2018	14	7	4714	2	1	1957	7	1	1	611	1	 
2014	10	3	10212	2	1	1984	7	1	1	235	10	 
2015	11	3	8929	3	1	1984	7	1	1	235	10	 
2016	12	3	6114	3	1	1984	7	1	1	235	10	 
2017	13	3	10225	3	1	1984	7	1	1	235	10	 
2018	14	3	8148	3	1	1984	7	1	1	235	10	 
2016	12	3	3048	1	1	1989	7	5	1	254	7	 
2017	13	3	1943	1	1	1989	7	5	1	 	 	 
2018	14	3	2974	1	1	1989	7	5	1	288	5	 
2011	7	3	9415	3	1	1952	7	1	1	942	10	 
2011	7	3	18050	2	1	1938	5	1	2	139	3	 
2012	8	3	19272	2	1	1938	5	1	1	139	3	 
2011	7	3	1108	2	2	1942	2	2	1	530	1	 
2012	8	3	973	2	2	1942	2	2	1	530	1	 
2013	9	3	778	2	2	1942	2	2	1	530	1	 
2014	10	3	1251	2	2	1942	2	2	1	530	1	 
2015	11	3	1714	2	2	1942	2	2	1	530	1	 
2016	12	3	1667	2	2	1942	2	2	1	 	 	10
2017	13	3	1605	2	2	1942	2	2	1	 	 	10
2018	14	3	1625	2	2	1942	2	2	1	 	 	10
2011	7	3	808	1	2	1937	3	2	1	 	 	10
2012	8	3	687	1	2	1937	3	2	1	999	3	 
2013	9	3	623	1	2	1937	3	2	1	941	3	 
2014	10	3	596	1	2	1937	3	2	1	941	3	 
2011	7	3	7778	2	1	1962	4	1	1	742	10	 
2012	8	3	8504	2	1	1962	4	1	1	742	10	 
2013	9	3	7453	2	1	1962	4	1	1	742	10	 
2014	10	3	8092	2	1	1962	4	1	1	742	10	 
2015	11	3	8736	2	1	1962	4	1	1	742	10	 
2016	12	3	8483	2	1	1962	4	1	1	742	10	 
2017	13	3	8605	3	1	1962	4	1	1	742	10	 
2018	14	3	8124	3	1	1962	4	1	1	742	9	 
2011	7	3	9259	3	1	1952	4	1	2	743	5	 
2012	8	3	8951	3	1	1952	4	1	2	743	5	 
2013	9	3	8271	3	1	1952	4	1	2	743	5	 
2014	10	3	9098.8	3	1	1952	4	1	2	743	4	 
2015	11	3	12371	3	1	1952	4	1	2	743	5	 
2016	12	3	11622	3	1	1952	4	1	2	743	3	 
2017	13	3	14536	3	1	1952	4	1	2	743	3	 
2018	14	3	7892	3	1	1952	4	1	2	743	7	 
2011	7	3	4436	2	1	1952	4	1	1	753	10	 
2012	8	3	7426	2	1	1952	4	1	1	 	 	10
2013	9	3	7322	2	1	1952	4	1	1	851	6	 
2014	10	3	8706	2	1	1952	4	1	1	851	7	 
2015	11	3	7362	2	1	1952	4	1	1	851	7	 
2016	12	3	6853	2	1	1952	4	1	1	851	5	 
2017	13	3	7193	2	1	1952	4	1	1	851	4	 
2018	14	3	6934	2	1	1952	4	1	1	851	6	 
2011	7	3	1850	1	2	1978	5	5	1	 	 	10
2012	8	3	2320	1	2	1978	5	5	1	 	 	9
2013	9	3	1606	1	2	1978	5	5	2	 	 	10
2014	10	3	7432	2	1	1971	5	1	1	141	5	 
2015	11	3	6970	2	1	1971	5	1	1	442	1	 
2016	12	3	9513	2	1	1971	5	1	1	743	6	 
2017	13	3	10763	2	1	1971	5	1	1	743	6	 
2018	14	3	12200	2	1	1971	5	1	1	743	6	 
2011	7	3	1080	3	1	1965	7	3	1	 	 	10
2012	8	3	685	1	2	1934	5	2	1	 	 	10
2013	9	2	659	1	2	1934	5	2	1	 	 	6
2014	10	2	12812	6	1	1965	7	1	1	 	 	10
2015	11	2	7209	6	1	1965	7	1	1	 	 	10
2016	12	2	7403	4	1	1965	7	1	1	 	 	10
2011	7	3	1979	4	2	1965	5	3	2	442	1	 
2012	8	3	2944	4	2	1965	5	3	2	442	1	 
2013	9	3	1325	2	2	1965	5	3	2	442	2	 
2014	10	3	1414	2	2	1965	5	3	2	442	1	 
2015	11	3	2737	3	2	1965	5	3	2	442	2	 
2016	12	3	2236	3	2	1965	5	3	2	442	1	 
2017	13	3	2682	3	2	1965	5	3	1	442	1	 
2018	14	3	2025	3	2	1965	5	3	2	442	1	 
2011	7	3	2267	3	1	1946	3	1	2	910	4	 
2012	8	3	2098	3	1	1946	3	1	2	910	3	 
2013	9	3	1723	3	1	1946	3	1	1	910	1	 
2014	10	3	2470	3	1	1946	3	1	1	 	 	10
2015	11	3	1939	3	1	1946	3	1	2	 	 	10
2016	12	3	2093	3	1	1946	3	1	1	 	 	10
2017	13	3	3148	3	1	1946	3	1	1	 	 	10
2018	14	3	4133	3	1	1946	3	1	1	 	 	10
2011	7	3	2242	2	1	1943	3	1	1	 	 	10
2012	8	3	2212	2	1	1943	3	1	1	 	 	10
2013	9	3	2833	2	1	1943	3	1	1	 	 	10
2014	10	3	1406	2	1	1943	3	1	1	 	 	10
2015	11	3	2071	2	1	1943	3	1	1	 	 	10
2016	12	3	2205	2	1	1943	3	1	1	 	 	10
2017	13	3	1711	2	1	1943	3	1	1	 	 	10
2018	14	3	2665	2	1	1943	3	1	1	 	 	9
2011	7	3	6100	4	1	1967	5	1	2	875	1	 
2012	8	3	5273	4	1	1967	5	1	2	875	1	 
2011	7	3	315	1	1	1942	4	1	2	 	 	10
2012	8	3	501	1	1	1942	4	1	2	 	 	10
2013	9	3	699	1	1	1942	4	1	2	 	 	10
2014	10	3	689	1	1	1942	4	5	2	 	 	10
2015	11	3	738	1	1	1942	4	3	2	 	 	9
2016	12	3	756	1	1	1942	4	3	2	 	 	10
2017	13	3	990	1	1	1942	4	3	2	 	 	10
2018	14	3	850	1	1	1942	4	3	2	 	 	9
2011	7	3	2288	2	2	1940	3	2	1	611	1	 
2011	7	3	6828	3	1	1966	5	1	2	853	10	 
2011	7	3	4428	2	1	1954	5	1	1	873	1	 
2012	8	3	2375	2	1	1954	5	1	1	873	1	 
2013	9	3	2707	2	1	1954	5	1	1	873	1	 
2014	10	3	2559	2	1	1954	5	1	1	873	1	 
2015	11	2	2634	2	1	1954	5	1	1	873	1	 
2016	12	3	3400	2	1	1954	5	1	1	873	1	 
2017	13	3	3573	2	1	1954	5	1	1	873	1	 
2018	14	3	3313	2	1	1954	5	1	1	873	1	 
2011	7	3	3855	3	1	1973	6	1	2	863	7	 
2011	7	3	1858	2	1	1940	3	1	1	611	1	 
2012	8	3	2291	2	1	1940	3	1	1	611	1	 
2013	9	3	1534	2	1	1940	3	1	1	611	1	 
2014	10	3	1874	2	1	1940	3	1	1	611	1	 
2015	11	3	1645	2	1	1940	3	1	1	611	1	 
2016	12	3	2076	2	1	1940	3	1	1	611	1	 
2017	13	3	2152	2	1	1940	3	1	1	611	1	 
2018	14	3	950	2	1	1940	3	1	1	 	 	10
2011	7	3	795	1	2	1944	3	2	1	422	1	 
2012	8	3	1177	1	2	1944	3	2	1	422	1	 
2013	9	3	1222	1	2	1944	3	2	1	422	1	 
2014	10	3	1157	1	2	1944	3	2	1	422	1	 
2015	11	3	1170	1	2	1944	3	2	1	422	1	 
2016	12	3	1249	1	2	1944	3	2	1	422	1	 
2017	13	3	1352	1	2	1944	3	2	1	422	1	 
2018	14	3	1888	1	2	1944	3	2	1	422	1	 
2011	7	2	2480	2	2	1942	4	2	1	 	 	10
2012	8	2	2881	2	2	1942	4	2	1	 	 	10
2013	9	2	1612	2	2	1942	4	2	1	 	 	10
2014	10	2	1785	2	2	1942	4	2	1	 	 	10
2015	11	2	3599	2	2	1942	4	2	1	 	 	10
2016	12	2	1573	2	2	1942	4	2	1	 	 	10
2017	13	2	3381	2	2	1942	4	2	1	941	5	 
2018	14	2	2467	2	2	1942	4	2	1	941	5	 
2011	7	2	2679	3	1	1938	5	1	2	 	 	10
2012	8	2	3982	3	1	1938	5	1	2	 	 	10
2013	9	2	2716	3	1	1938	5	1	1	 	 	10
2014	10	2	2443	3	1	1938	5	1	2	 	 	10
2015	11	2	2639	3	2	1946	3	1	1	530	1	 
2016	12	2	3391	3	2	1946	3	1	2	530	1	 
2017	13	2	3299	3	2	1946	3	1	2	530	1	 
2018	14	2	1935	3	2	1946	3	1	1	532	1	 
2011	7	2	676	1	2	1938	3	2	1	 	 	10
2012	8	2	935	1	2	1938	3	2	1	 	 	10
2013	9	2	608	1	2	1938	3	2	1	941	4	 
2014	10	2	951	1	2	1938	3	2	1	521	2	 
2015	11	2	1033	1	2	1938	3	2	1	941	1	 
2016	12	2	1018	1	2	1938	3	2	1	521	1	 
2017	13	2	1145	1	2	1938	3	2	1	521	1	 
2018	14	2	1250	1	2	1938	3	2	1	521	1	 
2011	7	2	1319	1	2	1954	2	3	1	441	2	 
2011	7	2	7324	1	1	1946	5	3	2	139	2	 
2012	8	2	6563	1	1	1946	5	3	2	139	2	 
2013	9	2	6280	1	1	1946	5	3	2	139	2	 
2014	10	2	7134	1	1	1946	5	3	2	139	2	 
2015	11	2	7015	1	1	1946	5	3	2	313	1	 
2016	12	2	4771	1	1	1946	5	3	2	313	11	 
2017	13	2	4153	1	1	1946	5	3	2	313	2	 
2018	14	2	6708	1	1	1946	5	3	2	313	2	 
2011	7	2	1323	1	2	1937	5	2	1	941	9	 
2012	8	2	1797	1	2	1937	5	2	1	941	10	 
2013	9	2	1633	1	2	1937	5	2	1	941	8	 
2014	10	2	1820	1	2	1937	5	2	1	941	9	 
2015	11	2	1427	1	2	1937	5	2	1	941	11	 
2016	12	2	1144	1	2	1937	5	2	1	 	 	9
2017	13	2	854	1	2	1937	5	2	1	999	2	 
2018	14	2	856	1	2	1937	5	2	1	999	7	 
2011	7	2	940	1	2	1956	4	2	2	 	 	9
2012	8	2	1760	1	2	1956	4	2	2	 	 	10
2013	9	2	2056	1	2	1956	4	2	2	 	 	10
2014	10	2	1523	1	2	1956	4	2	2	 	 	10
2015	11	2	1533	1	2	1956	4	2	2	 	 	10
2016	12	2	1998	1	2	1956	4	2	2	 	 	10
2017	13	2	1863	1	2	1956	4	2	2	 	 	10
2018	14	2	1990	1	2	1956	4	2	2	 	 	10
2011	7	2	41538	2	1	1948	4	1	1	149	2	 
2012	8	2	12394	2	1	1948	4	1	1	149	2	 
2013	9	2	16914	2	1	1948	4	1	1	149	1	 
2011	7	2	4180	3	2	1957	4	3	2	 	 	9
2011	7	2	2263	2	2	1951	3	2	1	951	1	 
2012	8	2	2720	2	2	1951	3	2	1	951	4	 
2013	9	2	2829	2	2	1951	3	2	1	952	1	 
2014	10	2	1709	1	2	1951	3	2	1	951	1	 
2015	11	2	1632	1	2	1951	3	2	1	951	1	 
2016	12	2	1795	1	2	1951	3	2	1	951	1	 
2017	13	2	1729	1	2	1951	3	2	1	 	 	10
2018	14	2	2230	1	2	1951	3	2	1	 	 	10
2014	10	2	3590.4	2	1	1980	4	1	2	772	1	 
2015	11	2	2637	3	1	1980	4	1	1	 	 	10
2016	12	2	4187	3	1	1980	4	1	1	773	3	 
2017	13	2	3099	4	1	1980	4	1	2	 	 	11
2018	14	2	710	4	1	1980	4	1	2	 	 	10
2011	7	2	4735	2	1	1946	4	1	1	 	 	10
2012	8	2	4786	2	1	1946	4	1	1	 	 	10
2013	9	2	3282	2	1	1946	4	1	1	 	 	10
2014	10	2	3831	2	1	1946	4	1	1	 	 	10
2015	11	2	3598	2	1	1946	4	1	2	 	 	10
2016	12	2	3386	2	1	1946	4	1	1	312	4	 
2017	13	2	6105	2	1	1946	4	1	1	312	4	 
2018	14	2	7013	2	1	1946	4	1	1	312	4	 
2011	7	2	3012	2	1	1947	5	1	1	873	1	 
2012	8	2	2656	2	1	1947	5	1	1	873	1	 
2013	9	2	3741	2	1	1947	5	1	1	873	1	 
2014	10	2	3416	2	1	1947	5	1	1	873	1	 
2015	11	2	4073	2	1	1947	5	1	1	873	1	 
2016	12	2	1477	2	1	1947	5	1	1	442	1	 
2017	13	2	2726	2	1	1947	5	1	1	442	2	 
2018	14	2	2063	2	1	1947	5	1	1	442	1	 
2011	7	2	2650	2	1	1948	4	1	2	942	6	 
2012	8	2	2665	2	1	1948	4	1	1	942	5	 
2013	9	2	2713	2	1	1948	4	1	1	942	4	 
2014	10	2	2137	2	1	1948	4	1	1	942	3	 
2015	11	2	2541	2	1	1948	4	1	1	942	3	 
2016	12	2	2718	2	1	1948	4	1	1	942	7	 
2017	13	2	2055	2	1	1948	4	1	1	 	 	9
2018	14	2	1364	2	1	1948	4	1	1	 	 	10
2011	7	2	3371	2	1	1950	5	1	2	942	6	 
2012	8	2	3820	2	1	1950	5	1	2	942	3	 
2013	9	2	3685	2	1	1950	5	1	2	942	1	 
2014	10	2	4087	2	1	1950	5	1	2	942	10	 
2015	11	2	4284	2	1	1950	5	1	2	942	7	 
2016	12	2	4597	2	1	1950	5	1	2	942	8	 
2017	13	2	4750	2	1	1950	5	1	2	942	3	 
2018	14	2	4739	2	1	1950	5	1	2	942	3	 
2011	7	2	1465	2	1	1934	7	1	1	 	 	9
2012	8	2	1545	2	1	1934	7	1	1	 	 	9
2013	9	2	776	2	1	1934	7	1	1	 	 	10
2014	10	2	1217	2	1	1934	7	1	1	 	 	10
2015	11	2	700	2	2	1942	7	1	1	 	 	10
2016	12	2	638	1	2	1942	7	2	1	 	 	10
2017	13	2	721	1	2	1942	7	2	1	 	 	10
2018	14	2	662	1	2	1942	7	2	1	 	 	10
2011	7	2	5849	4	1	1940	8	1	1	 	 	10
2012	8	2	5373	4	1	1940	8	1	1	 	 	10
2013	9	2	3453	4	1	1940	8	1	1	 	 	10
2014	10	2	3962	4	1	1940	8	1	1	 	 	10
2015	11	2	5655	4	1	1940	8	1	1	 	 	10
2016	12	2	6416	4	1	1940	8	1	1	 	 	10
2017	13	2	5943	4	1	1940	8	1	1	 	 	10
2018	14	2	5559	4	1	1940	8	1	1	 	 	10
2011	7	3	3570	2	2	1937	3	2	2	 	 	10
2012	8	3	2094	2	2	1937	3	2	2	 	 	10
2013	9	3	3297	2	2	1937	3	2	2	 	 	10
2014	10	3	3446	2	2	1937	3	2	2	 	 	10
2015	11	3	3242	2	2	1937	3	2	2	 	 	10
2016	12	3	4437	2	2	1937	3	2	2	 	 	10
2017	13	3	5184	2	2	1937	3	2	2	 	 	10
2018	14	3	4451	2	2	1937	3	2	2	 	 	10
2011	7	3	7474	2	1	1942	7	1	1	612	1	 
2012	8	3	7212	2	1	1942	7	1	1	611	1	 
2013	9	3	5894	2	1	1942	7	1	2	611	1	 
2011	7	3	6662	3	2	1944	3	2	1	 	 	10
2012	8	3	5396	3	2	1944	3	2	1	 	 	10
2013	9	3	6774	3	2	1944	3	2	1	 	 	10
2014	10	3	6446	3	2	1944	3	2	2	 	 	10
2015	11	3	3433	2	2	1944	3	2	2	 	 	9
2016	12	3	4307	2	2	1944	3	2	1	 	 	10
2017	13	3	3730	2	2	1944	3	2	1	 	 	10
2018	14	3	4324	2	2	1944	3	2	2	 	 	9
2011	7	3	1023	2	1	1935	5	1	2	 	 	10
2012	8	3	1127	2	1	1935	5	1	2	 	 	10
2013	9	3	673	2	1	1935	5	1	1	 	 	1
2014	10	3	506	1	2	1935	3	2	2	 	 	10
2015	11	3	765	1	2	1935	3	2	2	 	 	10
2016	12	3	828	1	2	1935	3	2	2	 	 	10
2017	13	3	1371	1	2	1935	3	2	1	 	 	10
2018	14	3	1221	1	2	1935	3	2	1	 	 	9
2011	7	3	1429	2	2	1959	4	3	1	 	 	10
2012	8	3	202	1	2	1959	4	3	2	 	 	10
2013	9	3	1253	1	2	1959	4	3	1	 	 	5
2014	10	3	1897	1	2	1959	4	3	1	 	 	10
2011	7	3	3971	2	1	1977	7	2	2	231	6	 
2012	8	3	3721	2	1	1977	7	5	2	231	3	 
2011	7	3	3175	5	1	1936	4	1	1	611	1	 
2012	8	3	2145	4	1	1936	4	1	1	611	1	 
2013	9	3	1408	4	1	1936	4	1	1	611	1	 
2014	10	3	3350	4	1	1936	4	1	2	611	1	 
2015	11	3	2152	3	1	1936	4	1	1	611	1	 
2016	12	3	887	3	1	1936	4	1	1	611	1	 
2017	13	3	2151	3	1	1936	4	1	2	611	1	 
2018	14	3	3143	3	1	1936	4	1	2	 	 	10
2011	7	3	3810	5	1	1941	4	1	1	611	1	 
2012	8	3	4954	5	1	1941	4	1	1	611	1	 
2013	9	3	3282	5	1	1941	4	1	1	611	1	 
2014	10	3	5465	5	1	1941	4	1	2	611	1	 
2015	11	3	5224	5	1	1941	4	1	1	611	1	 
2016	12	3	3315	4	1	1941	4	1	2	611	1	 
2017	13	3	5503	4	1	1941	4	1	2	611	1	 
2018	14	3	6025	4	1	1941	4	1	1	611	1	 
2011	7	3	1346	2	2	1934	2	1	1	 	 	10
2012	8	3	725	1	2	1934	2	2	1	 	 	10
2013	9	3	546	1	2	1934	2	2	1	 	 	10
2014	10	3	1130	1	2	1934	2	2	1	 	 	10
2015	11	3	745	1	2	1934	2	2	2	 	 	10
2016	12	3	910	1	2	1934	2	2	1	 	 	10
2017	13	3	922	1	2	1934	2	2	2	 	 	10
2018	14	3	1967	1	2	1934	2	2	1	 	 	9
2011	7	4	5407	4	1	1965	5	1	1	873	7	 
2011	7	4	1181	2	1	1941	3	1	1	611	1	 
2012	8	4	1155	2	1	1941	3	1	1	611	1	 
2013	9	4	1266	2	1	1941	3	1	1	611	1	 
2014	10	4	1494	2	1	1941	3	1	1	611	1	 
2015	11	4	1285	2	1	1941	3	1	1	611	1	 
2016	12	4	1189	2	1	1941	3	1	1	611	1	 
2017	13	4	1812	2	1	1941	3	1	1	611	1	 
